scenario,scenario_type,replication,method,true_beta_b,true_rr,log_effect,se_log_effect,rr_estimate,p0_hat,converged,finite,iterations,alpha,phi,bec_count,failure_reason,ci_lower,ci_upper,covered,coverage_eligible
base,standard,73,RR-PGEE,1.6,4.953032424395115,1.1462184585087045,0.5532950443306317,3.1462726248950883,,True,True,5.0,0.09988181673332468,1.1948168876737775,1.0660113474764399,,1.0637284038504853,9.30597640744734,True,True
base,standard,73,OR-PGEE-ZY,1.6,4.953032424395115,1.2379769162403091,0.6480465965117457,3.099151170108798,0.046052631578947366,True,True,6.0,0.09642641212417029,0.9013164434728429,0.9428389684380635,,0.9697547980482768,8.08252198259132,True,True
base,standard,74,RR-GEE,1.6,4.953032424395115,1.1694510972735488,0.619161452033114,3.2202245632796607,,True,True,5.0,0.2135171506513602,1.0990164821608253,1.2256271014644171,,0.9568744863910801,10.83720632688232,True,True
base,standard,74,RR-PGEE,1.6,4.953032424395115,1.1532485861022315,0.5502615108716925,3.1684692540416193,,True,True,5.0,0.21491149759383735,1.2397290073365468,1.0861566703881964,,1.0776210097421555,9.316074318381332,True,True
base,standard,74,OR-PGEE-ZY,1.6,4.953032424395115,1.2653216923267772,0.6350388871917737,3.154135590719521,0.04861111111111111,True,True,5.0,0.19135954696767876,0.8850596152814555,0.8955548266490292,,1.019848098963026,7.940872844111207,True,True
base,standard,75,RR-GEE,1.6,4.953032424395115,0.3628390654783701,1.114446990826466,1.437404512618253,,True,True,5.0,0.0690285311800919,1.3383032452453147,1.496116867196024,,0.1617931034441827,12.77020892060529,True,True
base,standard,75,RR-PGEE,1.6,4.953032424395115,0.4108970836870836,0.908491193641455,1.5081701332613247,,True,True,7.0,0.07096089699177978,1.6359893929800218,1.151982904340575,,0.2541799149529724,8.948689558269454,True,True
base,standard,75,OR-PGEE-ZY,1.6,4.953032424395115,0.4167024080034986,0.9982964974825597,1.4998477526406742,0.022058823529411766,True,True,8.0,0.04785583428746448,0.6349436719255687,1.115798314403419,,0.21817857573349328,8.835969143461238,True,True
base,standard,76,RR-GEE,1.6,4.953032424395115,2.056031934037905,0.7232214544214008,7.814898172498696,,True,True,6.0,0.1663361628193497,1.095558401874816,1.8594097914942223,,1.8937214808126936,32.25006109151491,True,True
base,standard,76,RR-PGEE,1.6,4.953032424395115,1.9850631390553972,0.6228080725036218,7.279506992138935,,True,True,6.0,0.1697638011064273,1.2834941723515647,1.6080645630305879,,2.147666164497355,24.67386362209689,True,True
base,standard,76,OR-PGEE-ZY,1.6,4.953032424395115,2.158114101233866,0.7209097617318122,7.234779824297011,0.02564102564102564,True,True,7.0,0.149832832443178,0.8369041105110228,1.0436687267420035,,2.0486343074864153,18.851718822891954,True,True
base,standard,77,RR-GEE,1.6,4.953032424395115,1.65822807660417,0.9225998461901018,5.250000000003347,,True,True,6.0,-0.020102040816322064,1.005102040816424,1.527763010220633,,0.8606783736832131,32.024157737440696,True,True
base,standard,77,RR-PGEE,1.6,4.953032424395115,1.6582293730324573,0.7275942848312978,5.250006806256268,,True,True,7.0,-0.018536744935627382,1.2809714966071786,1.196891239532014,,1.2613351204981398,21.85190201859426,True,True
base,standard,77,OR-PGEE-ZY,1.6,4.953032424395115,1.6885443310671975,0.7833162360427232,5.141567405682903,0.011904761904761904,True,True,7.0,-0.015608737011255617,0.7917219294366009,0.8343689975750735,,1.1633487774331284,19.51836457696115,True,True
base,standard,78,RR-GEE,1.6,4.953032424395115,0.9162009529986964,0.5978552297675295,2.49977556288636,,True,True,5.0,0.09336853767442667,1.0595847331169548,1.1240069582671066,,0.77447200528229,8.06856519303902,True,True
base,standard,78,RR-PGEE,1.6,4.953032424395115,0.9248812783533744,0.5392069751388108,2.5215688777776535,,True,True,5.0,0.09376739316800695,1.1725250529346078,1.0147495542307712,,0.8763892187068745,7.255120749612412,True,True
base,standard,78,OR-PGEE-ZY,1.6,4.953032424395115,0.9988884554904391,0.6332012412384305,2.4848724322216795,0.05405405405405406,True,True,5.0,0.0929005611018971,0.9231281164861019,0.9143109648714842,,0.794160609675209,6.461447697002803,True,True
base,standard,79,RR-GEE,1.6,4.953032424395115,2.123945558980669,0.8120464638352528,8.364073414615246,,True,True,5.0,0.23255837687594155,1.0888367769648608,1.7291432928324508,,1.7029528861518037,41.08024634971458,True,True
base,standard,79,RR-PGEE,1.6,4.953032424395115,1.9830820485771996,0.6649911621683677,7.265099905733664,,True,True,7.0,0.2372829020874802,1.3137137882763592,1.476075847762993,,1.9733316766456295,26.74749372594692,True,True
base,standard,79,OR-PGEE-ZY,1.6,4.953032424395115,2.141093959373719,0.7395182602320183,7.299667690717223,0.022058823529411766,True,True,7.0,0.20488872369045585,0.8319145889135027,1.0699361558725093,,1.9540608573745362,20.393907382961018,True,True
base,standard,80,RR-GEE,1.6,4.953032424395115,0.14786157492978852,1.1045666818208848,1.1593524018173744,,True,True,4.0,0.19529342674222108,1.0051579590366422,1.0175156842563582,,0.13304746430356157,10.102394650175487,True,True
base,standard,80,RR-PGEE,1.6,4.953032424395115,0.48260815479728914,0.7399052679158487,1.6202948758295594,,True,True,8.0,0.20742348905548663,1.2793363201617718,0.7869118239252617,,0.38000171151339357,6.908799105624539,True,True
base,standard,80,OR-PGEE-ZY,1.6,4.953032424395115,0.4395697460591034,0.8153445352501998,1.5269518796244548,0.02976190476190476,True,True,7.0,0.16967142032291108,0.8149410594772999,0.8421098732737274,,0.32050829426182653,6.401152140240098,True,True
base,standard,81,RR-GEE,1.6,4.953032424395115,1.5523590162485972,0.6832278268588212,4.722597737186939,,True,True,6.0,-0.03530653367577919,1.031297055306232,1.441479955170076,,1.2377028019157341,18.019616141098176,True,True
base,standard,81,RR-PGEE,1.6,4.953032424395115,1.5245895662971387,0.5874792404677541,4.593257954502762,,True,True,6.0,-0.03467241564009905,1.2072838798410659,1.2350374922735903,,1.4523042213829795,14.527272127951248,True,True
base,standard,81,OR-PGEE-ZY,1.6,4.953032424395115,1.5856489075682245,0.6362401640237366,4.543247635812836,0.019230769230769232,True,True,6.0,-0.03147164272423853,0.8538779556020836,0.9609526129852974,,1.392248714093168,12.994573617795979,True,True
base,standard,82,RR-GEE,1.6,4.953032424395115,0.9576371086436691,1.162410451331124,2.605532603546005,,True,True,5.0,-0.01423590006591558,0.9542907398521817,1.1640551381883861,,0.2669629187752594,25.429749492124486,True,True
base,standard,82,RR-PGEE,1.6,4.953032424395115,1.1082158961298025,0.8214750394670298,3.0289496102317046,,True,True,8.0,-0.011854094311767427,1.2798107180944007,0.8404221639273336,,0.6054122818564142,15.15419494495607,True,True
base,standard,82,OR-PGEE-ZY,1.6,4.953032424395115,1.1125168264880585,0.8809955014371472,2.969810121088869,0.011904761904761904,True,True,7.0,-0.009759219868225689,0.7886711015038577,0.7615488408902992,,0.5440445070175254,14.351528195144425,True,True
base,standard,83,RR-GEE,1.6,4.953032424395115,1.5911324746090945,0.8089029737624356,4.909305445190606,,True,True,6.0,0.03244138222010243,1.0293465906817663,1.4889269118228132,,1.0057281223589605,23.96401116600774,True,True
base,standard,83,RR-PGEE,1.6,4.953032424395115,1.6122397792021625,0.699403299771883,5.014028978326569,,True,True,7.0,0.032061662372898876,1.1841452639555412,1.288722179753017,,1.2730740670838843,19.747858546113992,True,True
base,standard,83,OR-PGEE-ZY,1.6,4.953032424395115,1.7132024339451393,0.8458378555750152,4.899166342612556,0.029069767441860465,True,True,6.0,0.036520794764227926,0.8818389906308124,1.016675720786917,,1.0552064602481808,16.019002331102325,True,True
base,standard,84,RR-GEE,1.6,4.953032424395115,0.5847735882254146,0.9124554761500722,1.7945846245496802,,True,True,5.0,0.21116443613516964,1.0903323432960126,1.1152762043873188,,0.30010997669345557,10.731179316839903,True,True
base,standard,84,RR-PGEE,1.6,4.953032424395115,0.6651019804074513,0.7360776700345916,1.94468883138418,,True,True,7.0,0.21586043242413422,1.3280058267198254,0.9079723426427824,,0.4595149774177076,8.230013898921577,True,True
base,standard,84,OR-PGEE-ZY,1.6,4.953032424395115,0.6949474003430872,0.8202385384511547,1.939572049061992,0.03289473684210526,True,True,6.0,0.1748903629122444,0.7978335078155717,0.8512549666441994,,0.4095055638799049,7.715737776157414,True,True
base,standard,85,RR-GEE,1.6,4.953032424395115,1.3527348654851827,0.6055431952701602,3.8679895095887393,,True,True,6.0,0.09411683732315085,1.0162886445163966,1.4113742772858384,,1.1804456204917346,12.674317720841842,True,True
base,standard,85,RR-PGEE,1.6,4.953032424395115,1.3779853853659514,0.5351922127174988,3.9669017935041326,,True,True,6.0,0.09839135718995892,1.1613358815298573,1.2239453689772657,,1.3896166581919194,11.324209267742505,True,True
base,standard,85,OR-PGEE-ZY,1.6,4.953032424395115,1.5012644854298387,0.6439509637806959,3.918042099371113,0.041666666666666664,True,True,6.0,0.0897930845529091,0.9226438151094453,1.1305008878896567,,1.2560224712648527,9.792756075496044,True,True
base,standard,86,RR-GEE,1.6,4.953032424395115,3.5679146175810277,1.031237101214736,35.44260464666556,,True,True,7.0,0.0039245653961649495,1.136089460121673,4.449701130436976,,4.6960749353877205,267.49535333727067,True,True
base,standard,86,RR-PGEE,1.6,4.953032424395115,3.3063845244287724,0.7684971103751099,27.28629398880858,,True,True,8.0,0.007652602145205303,1.487118975138463,3.690982334248634,,6.050602572663371,123.05251100238056,False,True
base,standard,86,OR-PGEE-ZY,1.6,4.953032424395115,3.585660019231476,0.8377869716338995,29.454264170857392,0.00641025641025641,True,True,9.0,0.009832649516552746,0.7124446094007219,1.3692262746335373,,6.726035663544137,85.16615513540283,False,True
base,standard,87,RR-GEE,1.6,4.953032424395115,1.7932575811105043,0.6666678073592519,6.008995407675863,,True,True,7.0,-0.016544478938130148,1.0521559960106037,1.741251541983973,,1.6267964112557491,22.195786491560593,True,True
base,standard,87,RR-PGEE,1.6,4.953032424395115,1.8243366129618237,0.5920388813948371,6.198681529857307,,True,True,7.0,-0.016274585811265344,1.1677225874355466,1.559630380747728,,1.942472658962759,19.780794613146096,True,True
base,standard,87,OR-PGEE-ZY,1.6,4.953032424395115,1.9747130600398446,0.7484059193643332,5.969872572985107,0.03333333333333333,True,True,7.0,-0.011043529935914353,0.895503888186231,0.9422522242640312,,1.6258751356343986,15.55673822007831,True,True
base,standard,88,RR-GEE,1.6,4.953032424395115,1.3738844392922382,0.8939616653967897,3.9506670548158502,,True,True,6.0,0.34006261490522105,0.985414607676493,1.3062832488935014,,0.6850604280735816,22.78305611943904,True,True
base,standard,88,RR-PGEE,1.6,4.953032424395115,1.444483073024381,0.6958425973885374,4.239659981663656,,True,True,7.0,0.3453031090639109,1.2614686467827116,1.0084229046556874,,1.0839986343956416,16.581862919173933,True,True
base,standard,88,OR-PGEE-ZY,1.6,4.953032424395115,1.4698039080812955,0.8202654409117759,3.962669239923406,0.029069767441860465,True,True,7.0,0.28920743102606994,0.8384799290490268,0.8423353575564209,,0.8744715465776961,13.549229087785326,True,True
base,standard,89,RR-GEE,1.6,4.953032424395115,1.5055428447103565,0.7356950400825821,4.506599350024271,,True,True,5.0,0.11458144736190366,1.0024219322081884,1.3769738606301336,,1.0656735734176734,19.057841170355488,True,True
base,standard,89,RR-PGEE,1.6,4.953032424395115,1.4778628854822897,0.618724762704843,4.383567477645125,,True,True,6.0,0.11573203366869195,1.2018777458477365,1.1534234419509926,,1.3036716559812034,14.739649928651279,True,True
base,standard,89,OR-PGEE-ZY,1.6,4.953032424395115,1.546162751706615,0.6897050183299519,4.287395561188194,0.02564102564102564,True,True,6.0,0.09995033552315041,0.8748103471022121,0.907427787010891,,1.2078957482544976,12.60034785915502,True,True
base,standard,90,RR-GEE,1.6,4.953032424395115,2.5498640206173535,0.8191276908719605,12.805362398995998,,True,True,6.0,0.048015048472404766,0.9523931029665178,2.422361591669508,,2.57127850447965,63.77267413232028,True,True
base,standard,90,RR-PGEE,1.6,4.953032424395115,2.3913730094847834,0.6660981226761941,10.928488565261562,,True,True,6.0,0.05776313475827724,1.208190940101163,1.9935757225430855,,2.9619406510719526,40.3221659008695,True,True
base,standard,90,OR-PGEE-ZY,1.6,4.953032424395115,2.539532217088874,0.7538074916968552,10.986234950249102,0.013157894736842105,True,True,7.0,0.062057975328647895,0.8787542353505249,1.1998256952597444,,2.822156364831936,32.33270138930954,True,True
