scenario,scenario_type,replication,method,true_beta_b,true_rr,log_effect,se_log_effect,rr_estimate,p0_hat,converged,finite,iterations,alpha,phi,bec_count,failure_reason,ci_lower,ci_upper,covered,coverage_eligible
alpha_0.3,standard,7,OR-GEE-ZY,1.6,4.953032424395115,1.9273630150527972,0.8753262235484089,6.401543991579279,0.0125,True,True,6.0,-0.024409575748736746,0.6962277421811527,1.2170771923048909,,1.2322125981743905,26.077464712511752,True,True
alpha_0.3,standard,7,OR-PGEE-ZY,1.6,4.953032424395115,1.8530761296258014,0.7561903582131316,5.977472112599146,0.0125,True,True,7.0,-0.020266836442790374,0.5980827282503047,1.0152528221066295,,1.4410495661884437,20.98063323043069,True,True
alpha_0.3,standard,8,RR-GEE,1.6,4.953032424395115,2.502023569584168,0.9783948765587732,12.207171044418969,,True,True,8.0,0.04553814042360664,1.0584488631913835,3.118552281445727,,1.793923012561499,83.06656632657052,True,True
alpha_0.3,standard,8,RR-PGEE,1.6,4.953032424395115,2.4103411293070827,0.7988140080810265,11.137759913414575,,True,True,8.0,0.05140296618259706,1.3438745234660114,2.500267630675046,,2.32726659360235,53.30274418490642,True,True
alpha_0.3,standard,8,OR-GEE-ZY,1.6,4.953032424395115,2.6473018297556097,1.0805114959878388,12.247958283800541,0.011627906976744186,True,True,6.0,0.05121831296570342,0.9577789135125934,1.1796597514870273,,1.6844733905418474,49.87247464602888,True,True
alpha_0.3,standard,8,OR-PGEE-ZY,1.6,4.953032424395115,,,,,False,False,,,,,FloatingPointError('Non-positive variance vector'),,,False,False
alpha_0.3,standard,9,RR-GEE,1.6,4.953032424395115,-0.7795800854384625,1.0310080756517392,0.45859854308508685,,True,True,5.0,-0.03462887507571653,1.0219132295932298,1.2137979792638656,,0.06079068059258227,3.459619495449879,False,True
alpha_0.3,standard,9,RR-PGEE,1.6,4.953032424395115,-0.5110887505898057,0.7473469654681787,0.599842144674607,,True,True,5.0,-0.033887433366445376,1.204512787541589,0.9811856977678695,,0.13864176721542182,2.5952539826527006,False,True
alpha_0.3,standard,9,OR-GEE-ZY,1.6,4.953032424395115,-0.8075241213285325,1.0717689837590665,0.456207749036101,0.04054054054054054,True,True,5.0,-0.03534419386561081,0.9993354425506169,1.2322166597232311,,0.056751629714398955,3.291281299645219,False,True
alpha_0.3,standard,9,OR-PGEE-ZY,1.6,4.953032424395115,-0.5290411653253916,0.7895536166346666,0.5991486065109626,0.04054054054054054,True,True,6.0,-0.02968802038243817,0.8557974907951602,0.9799650026134148,,0.12997207352896445,2.5836352137765686,False,True
alpha_0.3,standard,10,RR-GEE,1.6,4.953032424395115,0.20996393264469476,1.1894290536213055,1.2336335652542305,,True,True,5.0,0.1965946706293375,0.9742899115756462,1.0444429117422642,,0.11987878465253686,12.69492160546073,True,True
alpha_0.3,standard,10,RR-PGEE,1.6,4.953032424395115,0.43021148314056673,0.7843829308201116,1.5375826619766573,,True,True,9.0,0.20140579482101675,1.3668267235641587,0.7292559255854769,,0.3304992756557001,7.153299920917541,True,True
alpha_0.3,standard,10,OR-GEE-ZY,1.6,4.953032424395115,0.21916760514039157,1.2374505366063167,1.2390475108601318,0.019736842105263157,True,True,5.0,0.20524909718198625,1.0325905884553708,1.1220820824662192,,0.11208795791787181,11.188965394521484,True,True
alpha_0.3,standard,10,OR-PGEE-ZY,1.6,4.953032424395115,0.3803035725830573,0.8567311017036131,1.4494906571131259,0.019736842105263157,True,True,9.0,0.1518724536940666,0.758575512829738,0.8085904205259206,,0.2768158579734907,6.908842387199054,True,True
alpha_0.3,standard,11,RR-GEE,1.6,4.953032424395115,1.3862943623730517,0.8731770999679604,4.0000000050126445,,True,True,5.0,0.018446078852089452,1.0121932135615617,1.3154826388218277,,0.7224541612179541,22.146733867692657,True,True
alpha_0.3,standard,11,RR-PGEE,1.6,4.953032424395115,1.3862960195104395,0.7214527362668505,4.000006633567696,,True,True,6.0,0.019532036679107436,1.2310050751871249,1.0801732674118671,,0.9726554601007268,16.44986711628455,True,True
alpha_0.3,standard,11,OR-GEE-ZY,1.6,4.953032424395115,1.4467596597140353,0.9363671399849188,4.005300762550497,0.01875,True,True,5.0,0.020204176489551032,1.0037903525014165,1.1074411794833405,,0.6822003000338756,17.986015372620635,True,True
alpha_0.3,standard,11,OR-PGEE-ZY,1.6,4.953032424395115,1.4273779689345758,0.7969997295810713,3.9340898615624864,0.01875,True,True,6.0,0.018542691580903492,0.8357813910684904,0.9196703713263634,,0.8760370633424904,14.6798107283572,True,True
alpha_0.3,standard,12,RR-GEE,1.6,4.953032424395115,0.6224843226055939,0.7961137661488948,1.863551960076986,,True,True,6.0,-0.029481017931385203,1.3135930537811151,1.4459512290292018,,0.39146076462585444,8.871453340224255,True,True
alpha_0.3,standard,12,RR-PGEE,1.6,4.953032424395115,0.6797476757783715,0.6810760569503109,1.973379737898731,,True,True,6.0,-0.028128077676515928,1.5361986777454413,1.208614580337357,,0.5193709731950937,7.49796925691197,True,True
alpha_0.3,standard,12,OR-GEE-ZY,1.6,4.953032424395115,0.645256245709783,0.8532304235991818,1.8631699067119245,0.02564102564102564,True,True,6.0,-0.023239834577889088,0.7735358412965249,1.0707370773868459,,0.3640559268335383,8.22172519232174,True,True
alpha_0.3,standard,12,OR-PGEE-ZY,1.6,4.953032424395115,0.6911856380650944,0.7413196258332366,1.9463694483589746,0.02564102564102564,True,True,6.0,-0.01915523563951701,0.6691373775722411,0.8996201547871757,,0.47330797665050517,7.15282817458339,True,True
alpha_0.3,standard,13,RR-GEE,1.6,4.953032424395115,1.5376911042149395,0.8886361351603966,4.653832642073512,,True,True,6.0,0.2151774323283532,1.1893576893810063,1.5013643625051571,,0.8154593408855749,26.559458178391257,True,True
alpha_0.3,standard,13,RR-PGEE,1.6,4.953032424395115,1.473828629376834,0.7381295924900165,4.365918667631053,,True,True,6.0,0.21804916540952213,1.4390588007323462,1.24012118248277,,1.0274923397950617,18.551229117845462,True,True
alpha_0.3,standard,13,OR-GEE-ZY,1.6,4.953032424395115,1.6599495226785284,0.9570452191434583,4.8304399018046436,0.020833333333333332,True,True,6.0,0.1926277791147242,0.8724411267472112,1.2118975847461704,,0.8091489998514113,20.257693420983305,True,True
alpha_0.3,standard,13,OR-PGEE-ZY,1.6,4.953032424395115,1.587569477200101,0.8211391205660205,4.524960485516683,0.020833333333333332,True,True,8.0,0.16681853295641286,0.7459036268723375,1.018791435955859,,0.9788434212152396,16.429171703831244,True,True
alpha_0.3,standard,14,RR-GEE,1.6,4.953032424395115,0.9992133997352076,1.176199326680238,2.716144467987361,,True,True,8.0,0.14094186084629676,1.5102837213159714,1.6132417092771079,,0.2708757855189447,27.235512236151425,True,True
alpha_0.3,standard,14,RR-PGEE,1.6,4.953032424395115,1.081112459555838,0.9360843027624964,2.947957210764887,,True,True,7.0,0.12877495377019887,1.9151377375557952,1.2593023939591266,,0.47067894616488215,18.46365083314427,True,True
alpha_0.3,standard,14,OR-GEE-ZY,1.6,4.953032424395115,1.1566244257986724,1.2379754028662553,3.092776798767628,0.01282051282051282,True,True,7.0,0.08846651644896433,0.661591825588527,1.2334321315022658,,0.2835120183282126,24.84096810324715,True,True
alpha_0.3,standard,14,OR-PGEE-ZY,1.6,4.953032424395115,1.209391145369754,1.0280616824259468,3.2533652267638757,0.01282051282051282,True,True,8.0,0.06797110822007993,0.5469373255225465,0.962721816084158,,0.4500234615332825,19.19683287616521,True,True
alpha_0.3,standard,15,RR-GEE,1.6,4.953032424395115,1.6038026817989552,0.6245194342754213,4.971903087468744,,True,True,5.0,0.0199714411660139,1.0434405973703162,1.4659132719185024,,1.461944038117835,16.908869058357745,True,True
alpha_0.3,standard,15,RR-PGEE,1.6,4.953032424395115,1.5797380673124541,0.561630065587217,4.853684306145522,,True,True,6.0,0.02212469576589,1.1740236231988472,1.306093779658825,,1.614399992750429,14.59257399003546,True,True
alpha_0.3,standard,15,OR-GEE-ZY,1.6,4.953032424395115,1.7534889488212972,0.7216095927748702,5.008270800683949,0.03205128205128205,True,True,5.0,0.028083588403767817,1.0061415228403037,1.1630905382345358,,1.3858336516020444,13.736748361243858,True,True
alpha_0.3,standard,15,OR-PGEE-ZY,1.6,4.953032424395115,1.7045539989278342,0.6677642136510691,4.805933521558149,0.03205128205128205,True,True,6.0,0.0291845982450185,0.9029471650578396,1.0439474558115724,,1.4627507091318588,12.562240185673751,True,True
alpha_0.3,standard,16,RR-GEE,1.6,4.953032424395115,1.5794017538652458,0.643208314922405,4.852052221306284,,True,True,5.0,0.17043279958547075,1.145079014783388,1.4631553710008796,,1.3753890300693348,17.116910374875133,True,True
alpha_0.3,standard,16,RR-PGEE,1.6,4.953032424395115,1.5395383195136896,0.5633412498610595,4.662437217732958,,True,True,5.0,0.1697545964867168,1.3011769525776722,1.2942320352697199,,1.54559625084899,14.064682673344134,True,True
alpha_0.3,standard,16,OR-GEE-ZY,1.6,4.953032424395115,1.7444842674185945,0.692705570441673,4.935452819123979,0.033783783783783786,True,True,5.0,0.15285581983918722,0.9248896756992429,1.0939829969809056,,1.4491499331558604,12.950509528448897,True,True
alpha_0.3,standard,16,OR-PGEE-ZY,1.6,4.953032424395115,1.6862949277814527,0.621193445135667,4.7007651132267085,0.033783783783783786,True,True,6.0,0.13552009794668252,0.8355333291448978,0.9822596163640545,,1.566392920736562,11.527928985786765,True,True
alpha_0.3,standard,17,RR-GEE,1.6,4.953032424395115,1.4483512135765473,0.7750214527426034,4.256091341282499,,True,True,6.0,0.3722897760505659,1.0589039318815794,1.3857861958743616,,0.931775921252268,19.440632766078537,True,True
alpha_0.3,standard,17,RR-PGEE,1.6,4.953032424395115,1.4775416306915827,0.6377925115234081,4.382159461770576,,True,True,7.0,0.37539225981710994,1.2823700346406668,1.1342978971859796,,1.2554464903252398,15.29600958413649,True,True
alpha_0.3,standard,17,OR-GEE-ZY,1.6,4.953032424395115,1.5837323747602279,0.8594797212929483,4.280946677873655,0.03571428571428571,True,True,6.0,0.36715963092730225,0.9841529209133096,1.0282926257601626,,0.9072057632724477,13.807125859301953,True,True
alpha_0.3,standard,17,OR-PGEE-ZY,1.6,4.953032424395115,1.5708251715179977,0.7477575887563588,4.234349040073159,0.03571428571428571,True,True,7.0,0.31322640900636045,0.8411468496512488,0.8801563751088586,,1.1065989522772706,12.194081472907703,True,True
alpha_0.3,standard,18,RR-GEE,1.6,4.953032424395115,0.7643964692497152,1.063324422976744,2.1476977817741205,,True,True,4.0,0.1319927159700377,1.0079342633420314,1.098291683588945,,0.26722050401877473,17.261421531909843,True,True
alpha_0.3,standard,18,RR-PGEE,1.6,4.953032424395115,0.901031959574241,0.809837854196919,2.4621426322525255,,True,True,7.0,0.1311907824953273,1.2238394901908,0.8694138304026745,,0.5034750767901601,12.04060860411169,True,True
alpha_0.3,standard,18,OR-GEE-ZY,1.6,4.953032424395115,0.7994027368575445,1.1457127909346114,2.1460220287927165,0.02976190476190476,True,True,4.0,0.1366681900392975,1.012833187624352,0.9973529982978258,,0.24095707566867483,13.167670983071304,True,True
alpha_0.3,standard,18,OR-PGEE-ZY,1.6,4.953032424395115,0.9087092314313213,0.9179512589241209,2.3763656048790174,0.02976190476190476,True,True,6.0,0.11477793366329672,0.8510667391084489,0.8431000418025582,,0.4178047670286215,10.58686070878832,True,True
alpha_0.3,standard,19,RR-GEE,1.6,4.953032424395115,1.3421916630502118,0.7728840165595795,3.8274227407804626,,True,True,9.0,0.21879868226005655,1.3032828620771921,1.6864823383038263,,0.8414462228991615,17.409508104000338,True,True
